topic,thread_id,comment_id,reply_to,comment_level,comment,argumentation,constructiveness,positive_stance,negative_stance,target_person,target_group,stereotype,sarcasm,mockery,insult,improper_language,aggressiveness,intolerance,toxicity,toxicity_level
CR,0_060,0_170,0_080,2,Visto desde ese punto de vista ni tan mal...,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
CR,0_124,0_172,0_172,1,Tiene carácter el chaval ,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
CR,0_023,0_173,0_029,2,Esto con GIL no pasaba...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,0_125,0_174,0_174,1,Que manera de perder la cabeza por un zumo.,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
CR,0_126,0_175,0_175,1,El mejor entre los mejores,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
CR,0_127,0_176,0_176,1,Empresario de izquierdas por lo que veo.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CR,0_000,0_177,0_002,2,Joder que pole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,0_128,0_179,0_179,1,"ojalá más como él puedan llegar a España, nos pagarán las pensiones y violarán a nuestras hijas.",0,0,0,0,1,1,1,1,0,0,0,0,0,1,2
CR,0_129,0_180,0_180,1,"Oumar piso y paguita ya, se lo obligó a hacerlo occidente, estaba lejos de su tierra...",0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
CR,0_130,0_181,0_181,1,Cuando salga le darán paguita y aquí no a pasado nada,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
CR,0_086,0_182,0_165,2,"Pero en este caso la culpa es de la propia sociedad. Si los políticos no hacen nada es porque la propia sociedad les va a penalizar si hacen algo. Ese bienquedismo, esa corriente de lo políticamente correcto que hemos implantado frena cualquier medida.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,0_131,0_183,0_183,1,Y ahora tenemos que tragar con los 15 restantes que iban en la patera por estar en shock. Suponiendo que el cuento sea cierto,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
CR,0_053,0_184,0_124,2,Vaya subnormal estás hecho compi,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1
CR,0_132,0_185,0_185,1,Venid ya!!!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CR,0_133,0_186,0_186,1,"Es una victima, que diria elisa beni.",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
CR,0_134,0_187,0_187,1,"Hombre... a mi me tocan mi zumito y también arranco cabezas, hay cosas que hay que respetar.",0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
CR,0_135,0_188,0_188,1,Y los otros haciéndose los traumados cuando no dudarían en hacer eso mismo,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1
CR,0_136,0_189,0_189,1,"ea, pues el cortacabezas a la cárcel a que viva de puta madre a costa del contribuyente Español y a los restantes una paguita por la depresión que han cogido al ver una cosa así.",0,0,0,0,0,1,0,0,1,0,0,0,0,1,2
CR,0_137,0_190,0_190,1,Los mas valientes,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1
CR,0_138,0_191,0_191,1,Los mejores los más preparados para cortar cabezas,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1
CR,0_139,0_192,0_192,1,Y ahora quien le juzga? España? E irá a una carcel española?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,0_140,0_193,0_193,1,"Si hubiera sido zumosol, hubiera venido el primo y lo reventaba. (Broma apta para mayores de 30)",0,0,0,0,1,0,0,0,1,0,0,1,0,1,2
CR,0_141,0_194,0_194,1,Son sus costumbres y hay aplicarlas,0,0,0,0,0,1,1,1,0,0,0,1,1,1,2
CR,0_142,0_195,0_195,1,El zumo mas caro de la historia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CR,0_023,0_196,0_173,2,con el gran mister teníamos otras preocupaciones en la vida ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,0_139,0_197,0_192,1,Eso parece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,0_143,0_198,0_198,1,"No pasa nada, al bajar dice que tiene 14 años y a vivir la vida midugis juejuejejejeuejjejj",0,0,0,0,1,0,1,0,1,0,0,0,0,1,1
CR,0_144,0_199,0_199,1,Los mas valientes,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1
CR,0_000,0_201,0_002,2,Chapó,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CR,0_145,0_202,0_202,1,Son los mejores,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1
CR,0_146,0_203,0_203,1,Acto seguido fue a la Caixa a ingresar un par de pensiones,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
CR,0_147,0_204,0_204,1,Son los mejores,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1
CR,0_148,0_205,0_205,1,"Espero que se convierta en una práctica común, que sólo vuelva el más fuerte",0,0,0,0,0,1,0,1,0,0,0,1,0,1,2
CR,0_149,0_206,0_206,1,Son sus costumbres,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1
CR,0_053,0_207,0_070,2,"Shur, años de entrenamiento....sabes cuantas cabezas cortan desde los 10 a los 15 años?",0,0,0,0,0,1,1,0,1,0,0,0,1,1,2
CR,0_053,0_207b,0_070,2,"Cabron me he reido, voy a ir al infierno  , pero tu iras con honores xD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,0_150,0_208,0_208,1,Haz que pase,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
CR,0_151,0_209,0_209,1,Normal.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,0_152,0_210,0_210,1,"Los mejores, los paga pensiones. Pónganle ya una asistenta social así la viola de paso",0,0,0,0,1,1,1,0,1,0,0,1,0,1,3
CR,0_013,0_211,0_017,2,Pufff ya te digo,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CR,0_153,0_212,0_212,1,Proximamente en su barrio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,0_154,0_213,0_213,1,Un ladron menos.,0,0,0,0,1,0,1,0,0,0,0,0,1,1,2
CR,0_155,0_214,0_214,1,Trafico de humanos del siglo XXI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,0_156,0_215,0_215,1,"Por favor, que a éste le señor le metan a vivir en casa de algún político.",0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
CR,0_021,0_216,0_027,2,"Esto he pensado.
Pues anda que no se escuchan historias de tirar inmis por la borda por ser cristianos y no musulmanes...
En fin... Progresia en su máximo explendor",1,0,0,0,0,1,1,0,0,0,0,0,0,1,1
CR,0_157,0_217,0_217,1,Vaya otro con problemas mentales.Que se integre en alguna peluquería,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1
CR,0_158,0_218,0_218,1,"Se le ve equilibrado, eso por un zumo en alta mar, siendo el patron del barco, no me quiero imaginar para lo demás",0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
CR,0_159,0_219,0_219,1,Futuro delincuente reincidente en España.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CR,0_160,0_220,0_220,1,"En Irak tienen una cura experimental que parece que va bien para estos casos, con un buen arbol, una soga y algo de gravedad se podria empezar",0,0,0,0,0,0,0,1,0,0,0,1,0,1,3
CR,0_161,0_221,0_221,1,"""Casi todos se van a Francia."" Ojalá...",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CR,0_162,0_222,0_222,1,"Este va para casa de que politicucho? ya esta adjudicado, o se lo rifan?",0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
CR,0_163,0_223,0_223,1,"Los mejores, los más valientes y más preparados",0,0,0,0,1,1,0,1,1,0,0,0,0,1,1
CR,0_164,0_224,0_224,1,"Viene a currar como el que mas, se le ve",0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
CR,0_165,0_225,0_225,1,"Y todo eso por un zumo, imagina que no sera capaz de hacer aquí.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,0_166,0_226,0_226,1,"Los mejores, los más valientes y preparados.",0,0,0,0,1,0,0,1,1,0,0,0,0,1,1
CR,0_167,0_227,0_227,1,"Si el crimen ha sido el alta mar, espero que no lo juzguen aquí y le apliquen la justicia del país de donde fuera el ""barco""",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,0_168,0_228,0_228,1,"Y si no le hubiesen robado el zumo, ahora ese animal andaría suelto por nuestras calles sin control.",1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CR,0_169,0_229,0_229,1,"Me lo creo fácil, pero dudo que al resto le cueste dormir por ver eso...",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
CR,0_170,0_230,0_230,1,"Estaba rico el zumo, worth",0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
CR,0_000,0_231,0_002,2,"Joder en la pole y lo que iba a poner, mis dieses",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,0_171,0_232,0_232,1,"Las subnormales estas trabajadoras sociales(la mayoría son tías) no se dan cuenta que lo que llega muchas veces son putos desequilibrados mentales procedentes de una cultura violenta, han visto y hecho cosas que ni los narcos de sinaloa. Y pretenden que se integren en una sociedad occidental del siglo XXI...",1,0,0,0,0,1,1,0,0,1,1,0,1,1,3
CR,0_172,0_233,0_233,1,"Éste es un chico Carmena, el más valiente, el más capaz.. Todo correcto. Ahora paga y piso, y palante..",0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
CR,0_173,0_234,0_234,1,"A éste ya saben donde colocarlo para pagarnos las pensiones, va perfecto para una fábrica cárnica.",0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
CR,0_174,0_235,0_235,1,Una botella de zumo en alta mar puede ser la diferencia entre vivir o morir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,0_175,0_236,0_236,1,¡Es que hay zumos y zumos!,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CR,0_176,0_237,0_237,1,hombre si estas en medio del desierto con una puta cantimplora y va un tio y se la bebe toda para salvarse creo que mas de uno lo matariamos,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1
CR,0_177,0_238,0_238,1,"Había que echar lastre, mucho peso",0,0,0,0,1,0,0,0,1,0,0,0,0,1,2
CR,0_178,0_239,0_239,1,La pena que uno de esos no hace lo mismo en el Open Ass,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2
CR,0_179,0_240,0_240,1,"jajajjajajjaja mira lo que le comentan al tuit del periodista que comparte ""su noticia"" https://twitter.com/Dezfuli/status/1151130838232264705",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,0_180,0_241,0_241,1,"Haz que pase ya Pedro por Dios, porque a mí se me está haciendo eterno.",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
CR,0_174,0_242,0_235,2,Visto lo visto no te falta razón,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CR,0_181,0_243,0_243,1,Son sus costumbres y hay que respetarlas,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1
CR,0_179,0_245,0_240,2,"Siempre saldrán a ganarse la nómina los del ""seguro que no hacía zig-zag por los disparos?...cuidao!""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,0_179,0_246,0_245,2,"Esto es basura informativa. Hay que ser más consciente de la responsabilidad que tenemos trabajando como periodistas y difundiendo determinadas noticias, con este tipo de titulares tendenciosos.
xDDDDDDDDDDDDDDDDDDDDDDDD
si un negro degolla a otro no se puede decir.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,0_182,0_247,0_247,1,Welcome. Los más valientes. La España que quieres. Haz que pase.,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1
CR,0_183,0_248,0_248,1,como están las cabezas macho,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
CR,0_184,0_249,0_249,1,"El degollado también es muy tonto, mira que robar zumo a los demás, como si los demás no fueran a morirse de sed xd",0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
CR,0_185,0_250,0_250,1,"Los mejores, los más valientes. Vienen a pagarnos las pensiones, malditos racistas. Para nada van a traer sus violentas costumbres a nuestro país, eso se quita con cuatro clases de Educación para la Ciudadanía.",0,0,0,0,1,1,1,1,1,0,0,0,1,1,2
CR,0_186,0_251,0_251,1,Ese buen hombre por lo menos pagará 7 u 8 pensiones. Es el más valiente sin duda.,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1
CR,0_187,0_252,0_252,1,"Los mejores, los más valientes...",0,0,0,0,1,1,0,1,0,0,0,0,0,1,1
CR,0_188,0_253,0_253,1,Espero ansioso que empiece a pagarme la pension,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1
CR,0_189,0_254,0_254,1,Algunos pierden la cabeza por llegar a Paguitalandia.,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
CR,0_190,0_255,0_255,1,Que pobres están en shock. Ahora les pondrán un tratamiento psicológico que consiste en robar y violar y estarán curados en unos meses,0,0,0,0,0,1,1,0,1,0,0,0,0,1,3
CR,0_179,0_256,0_240,2,"Tiene razón el progre, el titular tendría que haber sido: “Unos de los mejores de Carmena evita que un ladrón le robe un zumo”",0,0,1,0,1,0,0,1,1,0,0,0,0,1,1
CR,0_191,0_257,0_257,1,Sleepy holou,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CR,0_192,0_258,0_258,1,Religión de paz,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
CR,0_193,0_259,0_259,1,Welcome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,0_194,0_260,0_260,1,Arcarde dale un trabajito al pobre hermano negro arcarde,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
CR,0_195,0_261,0_261,1,Supongo que Perro le dará asilo en la Moncloa ,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
CR,0_196,0_262,0_262,1,Que le pongan de charcutero en un Carrefour y empiece a pagarnos las pensiones,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
CR,0_197,0_263,0_263,1,"Es que hombreeeee.... Robar y violar si, pero cortar cabezas no hombreeeee. Para lo primero hay paguitas pero para lo segundo no hombreeeee.",0,0,0,0,0,1,0,0,1,0,0,0,0,1,3
CR,0_198,0_264,0_264,1,La España que quieres.,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
CR,0_199,0_265,0_265,1,"Pero los malos somos los blanquitos. Y por supuesto, este tipo pasará dos añitos en la carcel y luego en nuestras calles, con nacionalidad, paguita y plan de reinserción.",0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
CR,0_200,0_266,0_266,1,Un ladron menos q llega a España y ganamos un asesino mas!,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2
CR,0_201,0_267,0_267,1,Sí es morito no hay delito,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
CR,0_202,0_268,0_268,1,Y eso lo hizo unos de los mejores y más preparados estando oprimido. Imagina lo que podría hacer un blanco opresor violador y asesino solo por placer.,1,0,0,0,1,1,0,1,0,0,0,0,0,1,2
CR,0_203,0_269,0_269,1,"Los mejores, los mas preparados",0,0,0,0,1,1,0,1,0,0,0,0,0,1,1
CR,0_204,0_270,0_270,1,hazquepase,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1
CR,0_205,0_271,0_271,1,Ahora me leo la secta que seguro que amplian información,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
CR,0_206,0_272,0_272,1,Y la gente apoya esto cuando directamente en la noticia se dice que es trafico de personas.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,0_207,0_273,0_273,1,"«El daño físico del largo camino con el tiempo desaparece. Pero cabezas sólo tenemos una y aquí hay muchos jóvenes que la están perdiendo, que llegan al norte (de Marruecos) con un impacto migratorio en sus mentes que les hace mucho daño y perturba sus sueños» Vamos que estamos trayendo negros y encima locos. Mencion especial a la mujer que tiro por la borda a su bebe. Si total, sabe que va a tener otros 10.",0,0,0,0,1,1,1,0,1,1,0,0,1,1,3
CR,0_013,0_274,0_017,2,Lo normal es que se tiren entre ellos por la borda en vez de ponerse a cortarse la cabeza. Especialmente si son musulmanes que saben que hay cristianos a bordo.,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2
CR,0_208,0_275,0_275,1,"Lo mejor, es que ya lo tenemos aquí y tenemos que mantenerlo en la cárcel, gracias",1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
CR,0_000,0_276,0_002,2,Brutal pole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,0_209,0_277,0_277,1,"Paguita a todos y a vivir la vida, que estan traumados. Los mejores y mas valientes",0,0,0,0,1,1,1,1,0,0,0,0,0,1,1
CR,0_000,0_278,0_002,2,"Joder, me descojono ",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CR,0_210,0_279,0_279,1,"""Vienen los mejores""",0,0,0,0,1,1,0,1,0,0,0,0,0,1,1
CR,0_000,0_281,0_024,2,Pide perdón por el retraso anda,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
CR,0_211,0_282,0_282,1,Estoy esperando a que salga publicada en eldiario.es para profundizar más al respecto y leer las divagaciones sobre el racismo del juntaletras del panfleto.,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
CR,0_212,0_283,0_283,1,Vienen los mejores.,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
CR,0_213,0_284,0_284,1,2500 euros que se gastan en un crucero de lujo con zumos naturales. Y luego piden paguitas los hijos de puta.,0,0,0,0,0,1,0,0,1,1,1,0,0,1,3
CR,0_214,0_285,0_285,1,"sólo los mejores
sólo los mejores
sólo los mejores
sólo los mejores
sólo los mejores
sólo los mejores
sólo los mejores
sólo los mejores
sólo los mejores",0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
CR,0_215,0_286,0_286,1,Así me gusta que venga gente preparada y educada en las más rancias y refinadas tradiciones.,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1
CR,0_013,0_287,0_017,1,+1!,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CR,0_000,0_288,0_002,2,"Las mejores poles, las más valientes.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,0_179,0_289,0_256,2,"“El pogre” vive de las calamidades de los inmis
Qué va a decir!",0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
CR,0_216,0_290,0_290,1,"Es su cultura y hay que respetarla. Un abrazo desde Ronda, Málaga.",0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
CR,0_217,0_291,0_291,1,"Vienen los mejores, los más preparados. Lástima que no cortó la cabeza a algún mugremita follamoros.",0,0,0,0,1,1,1,1,1,1,1,1,0,1,3
CR,0_218,0_292,0_292,1,los mas valientes sin duda,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1
CR,0_219,0_293,0_293,1,Bienvenido el cáncer a este cuerpo ya enfermo,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1
CR,0_220,0_294,0_294,1,"Por lo menos, no lo mató por cristiano https://sociedad.e-noticies.es/musulmanes-tiran-por-la-borda-a-los-cristianos-de-una-patera-93512.html Wellcome Refulles Wellcome $$$$$ to ONG",0,0,0,0,0,1,0,1,0,0,0,0,0,1,2
CR,0_221,0_295,0_295,1,"Los más valientes, los mejores. Y están en Ronda, Málaga",0,0,0,0,1,1,0,1,0,0,0,0,0,1,1
CR,0_222,0_296,0_296,1,"Este es ingeniero, cardiólogo o físico nuclear espero que la sexta lo aclare en el informativo de la noche",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
CR,0_223,0_297,0_297,1,Pues puede trabajar de carnicero para pagar pensiones,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
CR,0_224,0_298,0_298,1,Ahora cotizará 40 años para pagarme mi pensión,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
CR,0_225,0_299,0_299,1,"El proximo Dr Cavadas, increible que pudiera realizar tal operacio con precision quirurjica, sin el instrumental adecuado y en una barca que se mueve. Los mejores, sin duda",0,0,0,0,1,1,0,1,1,0,0,0,0,1,2
CR,0_226,0_300,0_300,1,"La verdad es que el ladrón muy listo no era pobrecico. Estás ahí rodeado de agua salada, el sol pegando a muerte, todos sedientos como camellos y se le ocurre robarle el zumito al jefecillo.",1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
CR,0_013,0_301,0_017,2,"Esta gente tendrian que ser expulsados del pais, y obligados a vivir en el lugar de procedencia de estos, por intentar convertir el pais en eso",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,0_227,0_302,0_302,1,Se comenta que Vox va a recaudar dinero para este heroe.,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
CR,0_228,0_303,0_303,1,Que guay que vengan de estos a camionadas,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
CR,0_229,0_304,0_304,1,Seguro que era de pera-piña. Es el único por el que yo mataría.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CR,0_230,0_305,0_305,1,Con una daga le cortó la cabeza? Como sería la daga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,0_231,0_306,0_306,1,"Europa debería tener un canal de televisión en todos esos países para entrevistar y hacer documentales con las experiencias de todas estas personas. Según salen de la patera se llena un barco y de vuelta a sus países, allí pueden contar todo este drama para que sus compatriotas vean lo complicado que es llegar y, por ejemplo, vivir en España.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,0_232,0_307,0_307,1,2500€ cada uno!! Con eso no pueden montar un negocio en su pueblo?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,0_233,0_308,0_308,1,no podia esperar a llegar a tierra para ponerse manos a la. obra,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
CR,0_234,0_309,0_309,1,Buen chaval,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
CR,0_235,0_310,0_310,1,Buen negro,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
CR,0_236,0_311,0_311,1,Fíjate hasta que punto compiten entre ellos para ver quien pagará las pensiones cuando pisen suelo español. Si va a ser verdad que son los mejores y los mas valientes.,0,0,0,0,1,1,1,1,1,0,0,0,0,1,2
CR,0_237,0_312,0_312,1,En un par de años (si es que llega) en la calle y a delinquir en calles españoles. Problem?,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CR,0_229,0_313,0_304,2,No he probado nunca ese sabor pero si estas dispuesto a llegar a ese extremo ahora tengo curiosidad.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,0_229,0_314,0_313,2,"Pruébalo a solas porque una vez probado, si un amigo te pide un trago... se juega la vida.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,0_024,0_316,0_030,2,De escuela femenina. Para que les enseñe a fondo a las chavalas en minifalda.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
CR,0_238,0_317,0_317,1,Aquí lo acogemos con los brazos abiertos y le damos una paguita vitalicia.,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
CR,0_239,0_319,0_319,1,"No solo nos pagarán las pensiones, sino que vienen a solucionar el problema de la obesidad en Europa...

Jugada maestra",0,0,0,0,0,1,1,1,1,0,0,0,0,1,1
CR,0_239,0_320,0_319,2,"La verdad es que esta gente hace lo que se propone, de eso no hay dudas.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,0_013,0_321,0_301,2,"Era un migrante que hacia de patrón de barco, pero venia aquí igual que el resto. Ahí lo tienes en Málaga por si le quieres hacer una visita.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,0_240,0_322,0_322,1,200km nador-España.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,0_232,0_323,0_307,2,"Eso digo yo, ¿no se supone que con la pobreza que hay en esos países con 2.500€ deberías ser el puto amo?

¿todos los cientos de inmigrantes ilegales (me niego a usar esa puta mierda de ""migrantes"") que llegan cada dia tienen 2.500€ cada uno en cash?, joder, aquello es como Suiza entonces, vamos a tener que ""migrar"" al revés",1,0,0,0,0,1,0,0,0,1,1,0,0,1,2
CR,0_241,0_324,0_324,1,"perfectamente normal, el se bebe su zumo yo me bebo su sangre",0,0,0,0,1,0,0,0,1,0,0,1,0,1,2
CR,0_242,0_325,0_325,1,Vienen a pagar las pensiones,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1
CR,0_243,0_326,0_326,1,Vienen los mejores!!los más valientes!!!,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1
CR,0_244,0_327,0_327,1,Los más preparados y los más valientes,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1
CR,0_245,0_328,0_328,1,"Los mejores, los más valientes.",0,0,0,0,1,1,0,1,0,0,0,0,0,1,1
CR,0_013,0_329,0_301,1,"Te habrás quedado a gusto con la comparación de mierda que has hecho. Deberíamos recaudar dinero para comprarte un babero y pañales, pedazo de deficiente mental.",0,0,0,1,1,0,0,0,1,1,1,0,0,1,3
CR,0_246,0_330,0_330,1,Ya iba pagando pensiones por el camino. Si es que les puede la buena fe a esta gente,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1
CR,0_247,0_332,0_332,1,¿Me robas el zumo? Pues te corto el puto cuello.,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2
CR,0_248,0_333,0_333,1,"La mugre se piensa que los inmigrantes que vienen son todo paz y amor y la realidad es muy distinta. Vienen muchos asesinos,violadores y gente huyendo de guerras y la justicia que hasta hace nada estaban matando con un machete a mujeres y niños. Para muchos,quitar una vida es lo más normal del mundo.",1,0,0,0,0,1,1,0,0,0,0,0,1,1,2
CR,0_249,0_334,0_334,1,"Son los mejores. Paguita, alquiler y seguridad social ya. Rasistas",0,0,0,0,1,1,0,1,0,0,0,0,0,1,1
